,AWAY_TEAM_ABBREVIATION,GAME_ID,AWAY_STL,AWAY_BLK,AWAY_PF,AWAY_PLUS_MINUS,HOME_TEAM_ABBREVIATION,HOME_STL,HOME_BLK,HOME_PF,HOME_PLUS_MINUS,HOME_OFF_RATING,HOME_DEF_RATING,HOME_AST_TOV,HOME_AST_RATIO,HOME_OREB_PCT,HOME_DREB_PCT,HOME_REB_PCT,HOME_TM_TOV_PCT,HOME_TS_PCT,HOME_PACE,HOME_PIE,AWAY_OFF_RATING,AWAY_DEF_RATING,AWAY_AST_TOV,AWAY_AST_RATIO,AWAY_OREB_PCT,AWAY_DREB_PCT,AWAY_REB_PCT,AWAY_TM_TOV_PCT,AWAY_TS_PCT,AWAY_E_PACE,AWAY_PACE,AWAY_PIE,HomeWin
742,HOU,21600743,11,4,20,-5,ATL,8,5,20,5,106.6,100.9,1.24,18.3,0.227,0.82,0.571,19.8,0.594,106.5,0.591,100.9,106.6,2.11,14.0,0.18,0.773,0.429,8.4,0.502,108.82,106.5,0.409,1
743,SAS,21600744,13,9,20,16,PHI,10,5,23,-16,81.9,96.2,0.95,14.9,0.246,0.679,0.447,21.0,0.438,105.5,0.334,96.2,81.9,1.37,17.8,0.321,0.754,0.553,17.9,0.506,107.0,105.5,0.666,0
744,GSW,21600745,10,2,26,13,LAC,7,7,18,-13,131.7,118.8,3.17,24.2,0.408,0.733,0.564,11.9,0.622,101.0,0.558,118.8,131.7,1.6,17.6,0.267,0.592,0.436,14.9,0.618,103.54,101.0,0.442,0
745,TOR,21600746,5,5,21,-8,ORL,4,7,16,8,109.7,100.0,2.0,17.3,0.289,0.691,0.51,11.8,0.542,93.5,0.6,100.0,109.7,1.15,12.1,0.309,0.711,0.49,13.8,0.488,95.16,93.5,0.4,1
746,IND,21600747,11,10,19,9,BKN,7,4,22,-9,95.1,102.9,1.05,14.8,0.278,0.692,0.481,18.6,0.505,102.5,0.428,102.9,95.1,1.18,14.6,0.308,0.722,0.519,16.5,0.532,105.38,102.5,0.572,0
747,DET,21600748,7,4,14,8,MIN,5,6,19,-8,119.6,110.2,2.18,16.8,0.418,0.708,0.553,11.3,0.539,97.5,0.526,110.2,119.6,1.92,18.5,0.292,0.582,0.447,13.3,0.555,100.02,97.5,0.474,0
748,HOU,21600749,7,3,23,4,CHI,7,7,23,-4,110.4,112.0,2.0,19.6,0.276,0.702,0.487,14.2,0.542,96.91,0.519,112.0,110.4,2.0,16.6,0.298,0.724,0.513,11.1,0.555,100.49,96.91,0.481,0
749,OKC,21600750,7,3,21,12,MEM,10,5,28,-12,106.3,118.8,1.75,16.7,0.244,0.5,0.371,12.5,0.55,96.0,0.449,118.8,106.3,1.05,15.5,0.5,0.756,0.629,20.8,0.603,97.6,96.0,0.551,0
750,LAL,21600751,9,3,23,-6,BOS,8,1,19,6,109.7,103.9,1.75,20.2,,0.717,,15.5,0.599,103.0,0.556,103.9,109.7,2.0,17.0,0.283,,,11.7,0.507,102.88,103.0,0.444,1
751,MIL,21600752,9,13,26,-4,DEN,8,5,13,4,117.5,111.4,2.07,20.1,0.364,,,14.6,0.558,104.0,0.514,111.4,117.5,1.44,19.0,,0.636,,17.1,0.628,105.24,104.0,0.486,1
752,PHX,21600753,7,3,21,2,SAC,5,4,25,-2,107.1,105.1,0.92,9.5,0.152,0.776,0.474,12.2,0.568,98.0,0.48,105.1,107.1,1.77,17.6,0.224,0.848,0.526,13.3,0.544,100.04,98.0,0.52,0
753,POR,21600754,3,4,19,-4,DAL,3,4,24,4,117.4,114.3,2.14,13.9,0.125,,,7.6,0.627,91.5,0.518,114.3,117.4,1.78,13.1,,0.875,,9.9,0.537,92.46,91.5,0.482,1
754,WAS,21600755,10,6,19,14,NOP,4,6,16,-14,92.9,107.1,1.2,14.2,,0.766,,15.3,0.486,98.0,0.395,107.1,92.9,1.54,15.9,0.234,,,13.3,0.566,99.18,98.0,0.605,0
755,ATL,21600756,8,2,20,27,ORL,8,4,19,-27,116.5,89.6,1.65,20.8,0.325,0.808,0.598,17.5,0.629,96.5,0.671,89.6,116.5,1.21,14.0,0.192,0.675,0.402,14.6,0.476,97.1,96.5,0.329,0
756,DET,21600757,2,6,13,-21,IND,11,4,17,21,88.4,110.5,0.86,14.7,0.234,0.813,0.526,22.1,0.501,95.0,0.384,110.5,88.4,3.67,17.5,0.188,0.766,0.474,6.3,0.538,96.7,95.0,0.616,1
757,MIA,21600758,6,5,24,23,PHI,10,1,21,-23,119.0,98.1,1.33,19.8,,0.837,,20.0,0.678,104.5,0.624,98.1,119.0,1.33,15.1,0.163,,,14.4,0.522,104.88,104.5,0.376,0
758,NYK,21600759,9,7,20,-7,CLE,3,0,19,7,114.4,107.2,1.18,15.5,0.311,0.722,0.535,17.5,0.604,97.0,0.528,107.2,114.4,2.09,17.4,0.278,0.689,0.465,11.3,0.529,96.62,97.0,0.472,1
759,UTA,21600760,5,4,18,7,CHA,7,3,20,-7,102.1,109.4,2.0,16.7,0.125,,,10.4,0.545,96.0,0.478,109.4,102.1,1.14,13.2,,0.875,,14.6,0.573,95.74,96.0,0.522,0
760,MIL,21600761,9,11,25,25,PHX,9,3,28,-25,131.7,108.7,1.81,20.4,0.263,0.667,0.505,15.4,0.703,103.5,0.653,108.7,131.7,1.29,15.4,0.333,0.737,0.495,16.5,0.537,105.8,103.5,0.347,0
761,SAS,21600762,13,8,15,24,DEN,7,1,19,-24,96.0,119.8,1.0,15.7,0.377,,,21.8,0.503,101.0,0.322,119.8,96.0,2.07,21.7,,0.623,,13.9,0.669,99.92,101.0,0.678,0
762,MEM,21600763,7,3,25,8,MIN,4,3,27,-8,118.9,111.2,1.7,14.0,0.354,0.647,0.505,11.1,0.568,89.5,0.541,111.2,118.9,1.69,17.0,0.353,0.646,0.495,14.6,0.523,91.36,89.5,0.459,0
763,SAC,21600764,11,4,18,3,GSW,10,10,17,-3,100.0,103.8,1.22,16.0,0.25,0.778,0.495,17.0,0.543,95.55,0.46,103.8,100.0,1.32,17.8,0.222,0.75,0.505,18.1,0.566,97.78,95.55,0.54,0
764,BKN,21600765,8,7,19,-8,TOR,8,4,18,8,95.0,103.0,0.86,15.1,,0.771,,22.0,0.557,100.0,0.442,103.0,95.0,1.75,16.3,0.229,,,12.0,0.538,100.02,100.0,0.558,1
765,LAC,21600766,4,0,13,-5,BOS,9,3,21,5,108.1,104.1,2.18,18.2,0.208,0.745,0.471,11.1,0.553,98.5,0.519,104.1,108.1,1.69,16.8,0.255,0.792,0.529,13.3,0.529,100.06,98.5,0.481,1
766,POR,21600767,6,4,22,-6,OKC,9,5,17,6,105.0,101.0,1.5,12.8,0.435,,,12.0,0.476,99.0,0.552,101.0,105.0,1.15,12.1,,0.565,,13.3,0.514,101.78,99.0,0.448,1
767,LAL,21600768,9,5,28,14,NYK,4,4,24,-14,118.6,104.9,2.38,13.3,0.393,0.75,0.55,7.8,0.523,102.0,0.566,104.9,118.6,1.0,12.4,0.25,0.607,0.45,15.7,0.554,105.08,102.0,0.434,0
768,WAS,21600769,9,5,25,-5,CLE,7,2,26,5,127.3,121.6,1.55,20.0,,0.714,,18.2,0.671,100.08,0.502,121.6,127.3,2.42,19.1,0.286,,,10.8,0.611,101.33,100.08,0.498,1
769,IND,21600770,7,10,17,3,OKC,6,11,21,-3,102.2,97.8,1.9,14.8,0.311,0.564,0.431,11.0,0.466,91.5,0.467,97.8,102.2,1.06,13.1,0.436,0.689,0.569,17.4,0.463,95.0,91.5,0.533,0
770,TOR,21600771,6,1,23,9,LAC,7,5,19,-9,112.4,122.9,2.67,18.3,0.235,0.711,0.458,9.3,0.557,96.5,0.473,122.9,112.4,1.82,15.7,0.289,0.765,0.542,11.5,0.61,97.34,96.5,0.527,0
771,ATL,21600772,6,3,18,-25,UTA,9,7,23,25,104.4,130.4,1.33,13.8,0.234,,,13.2,0.539,91.5,0.332,130.4,104.4,2.58,23.7,,0.766,,13.0,0.682,92.0,91.5,0.668,1
772,DET,21600773,8,4,19,17,PHI,8,0,17,-17,115.3,100.0,1.69,15.5,0.426,,,13.3,0.531,97.0,0.608,100.0,115.3,1.46,14.7,,0.574,,13.5,0.493,99.9,97.0,0.392,0
773,PHX,21600774,7,10,23,-5,NOP,11,11,25,5,105.7,101.0,1.54,14.9,0.196,0.732,0.477,12.4,0.546,105.0,0.517,101.0,105.7,1.63,17.8,0.268,0.804,0.523,15.2,0.51,108.34,105.0,0.483,1
774,MIA,21600775,5,5,21,2,MIN,13,1,15,-2,122.3,121.5,1.59,19.8,,0.692,,18.1,0.624,93.5,0.466,121.5,122.3,2.27,19.5,0.308,,,11.8,0.612,95.74,93.5,0.534,0
775,DAL,21600776,8,3,18,-23,DEN,7,10,19,23,92.6,115.8,2.27,20.4,0.106,0.674,0.378,11.7,0.503,94.5,0.371,115.8,92.6,1.87,20.9,0.326,0.894,0.622,15.8,0.604,95.26,94.5,0.629,1
776,SAS,21600777,8,6,20,-15,MEM,8,11,17,15,96.7,81.3,1.38,14.6,0.314,0.691,0.509,14.1,0.484,91.5,0.681,81.3,96.7,0.65,9.3,0.309,0.686,0.491,18.7,0.411,92.96,91.5,0.319,1
777,CHI,21600778,10,3,17,5,SAC,4,5,25,-5,121.7,115.1,2.63,17.0,0.227,0.725,0.464,8.7,0.592,92.5,0.519,115.1,121.7,1.59,20.8,0.275,0.773,0.536,18.3,0.622,94.34,92.5,0.481,0
778,CHA,21600779,6,7,17,4,BKN,3,8,23,-4,101.9,103.7,1.44,18.7,0.167,0.719,0.482,17.1,0.562,106.0,0.493,103.7,101.9,2.71,13.5,0.281,0.833,0.518,6.5,0.484,109.5,106.0,0.507,0
779,ORL,21600780,7,4,23,-24,HOU,9,2,15,24,121.9,101.0,2.82,21.1,0.235,0.776,0.5,10.5,0.61,104.0,0.572,101.0,121.9,1.75,19.9,0.224,0.765,0.5,15.5,0.537,104.32,104.0,0.428,1
780,POR,21600781,6,2,26,1,DAL,6,6,22,-1,120.2,121.3,2.29,14.3,,,,7.4,0.634,94.0,0.503,121.3,120.2,1.13,13.2,,,,16.0,0.59,93.82,94.0,0.497,0
781,PHI,21600782,8,2,19,-8,SAS,2,6,22,8,109.6,118.1,3.29,18.1,0.211,0.784,0.436,7.4,0.532,94.0,0.432,118.1,109.6,1.6,19.4,0.216,0.789,0.564,16.0,0.653,95.38,94.0,0.568,1
782,CLE,21600783,7,5,16,15,IND,7,2,18,-15,133.3,119.4,2.4,18.5,0.2,,,10.1,0.692,98.5,0.556,119.4,133.3,2.0,18.5,,0.8,,12.2,0.626,99.44,98.5,0.444,0
783,WAS,21600784,9,5,26,4,BKN,6,5,24,-4,102.8,106.5,1.18,13.9,0.339,,,15.9,0.515,96.91,0.479,106.5,102.8,1.62,14.4,,0.661,,12.1,0.511,97.97,96.91,0.521,0
784,ATL,21600785,6,4,18,11,DEN,8,4,20,-11,121.9,109.3,2.82,21.7,0.37,0.619,0.514,11.5,0.58,96.5,0.596,109.3,121.9,2.5,17.3,0.381,0.63,0.486,10.3,0.485,99.08,96.5,0.404,0
785,LAL,21600786,7,3,21,-19,DET,11,6,14,19,113.1,95.3,2.13,20.7,0.314,0.765,0.539,14.0,0.562,107.0,0.634,95.3,113.1,1.0,15.1,0.235,0.686,0.461,19.6,0.523,110.0,107.0,0.366,1
786,MIL,21600787,10,4,18,-18,MIA,5,5,21,18,116.5,95.7,1.44,17.3,0.375,0.841,0.598,17.6,0.564,91.5,0.573,95.7,116.5,1.38,15.7,0.159,0.625,0.402,14.1,0.528,93.62,91.5,0.427,1
787,MEM,21600788,6,8,25,19,PHX,12,5,27,-19,114.6,94.8,1.09,18.1,,0.59,,22.9,0.632,96.0,0.643,94.8,114.6,0.81,9.9,0.41,,,16.7,0.446,98.96,96.0,0.357,0
788,UTA,21600789,9,2,19,33,NOP,6,6,17,-33,100.0,135.1,1.31,14.4,0.196,,,13.8,0.534,94.0,0.362,135.1,100.0,3.13,19.2,,0.804,,8.5,0.653,93.62,94.0,0.638,0
789,MIN,21600790,8,3,20,3,TOR,6,3,22,-3,124.4,121.1,2.75,17.9,0.326,0.675,0.494,8.9,0.601,90.0,0.535,121.1,124.4,1.46,15.9,0.325,0.674,0.506,14.4,0.621,90.5,90.0,0.465,0
790,NYK,21600791,9,5,22,-4,LAC,8,3,20,4,120.2,117.3,2.0,16.0,0.353,0.694,0.52,11.1,0.57,98.5,0.5,117.3,120.2,2.08,18.3,0.306,0.647,0.48,12.2,0.575,100.62,98.5,0.5,1
791,GSW,21600792,9,5,17,31,CHI,7,2,17,-31,92.9,124.2,1.67,17.8,0.305,0.842,0.515,15.2,0.458,99.0,0.323,124.2,92.9,2.85,26.3,0.158,0.695,0.485,13.1,0.678,99.54,99.0,0.677,0
792,SAC,21600793,11,1,18,16,BOS,8,2,19,-16,93.9,111.3,1.0,14.9,0.178,0.786,0.471,18.4,0.542,97.5,0.398,111.3,93.9,1.71,18.7,0.214,0.822,0.529,14.4,0.596,98.24,97.5,0.602,0
793,CHA,21600794,8,5,17,-12,HOU,13,5,19,12,93.1,105.9,1.18,18.7,0.271,0.78,0.531,21.6,0.521,101.5,0.476,105.9,93.1,1.29,16.3,0.22,0.729,0.469,16.8,0.558,103.48,101.5,0.524,1
794,ORL,21600795,4,8,20,-1,PHI,13,5,19,1,104.7,105.7,1.29,18.9,,0.729,,19.8,0.587,106.0,0.511,105.7,104.7,1.67,17.0,0.271,,,14.2,0.524,108.72,106.0,0.489,1
795,CLE,21600796,9,6,14,-9,OKC,10,5,23,9,104.8,115.7,0.88,11.5,0.156,0.61,0.413,15.4,0.591,103.0,0.47,115.7,104.8,1.71,16.0,0.39,0.844,0.587,13.7,0.528,105.96,103.0,0.53,1
796,UTA,21600797,8,3,26,-7,DAL,12,3,19,7,109.8,104.0,1.75,16.0,0.255,0.729,0.495,11.8,0.571,91.92,0.551,104.0,109.8,1.24,18.6,0.271,0.745,0.505,20.8,0.568,93.5,91.92,0.449,1
797,BOS,21600798,8,1,21,9,POR,4,6,23,-9,125.0,116.8,2.88,17.2,0.34,,,8.3,0.583,95.5,0.534,116.8,125.0,1.44,17.7,,0.66,,16.8,0.612,96.76,95.5,0.466,0
798,BKN,21600799,4,6,18,-9,MIA,11,7,21,9,99.0,108.0,0.86,14.1,0.321,0.686,0.5,22.0,0.53,100.0,0.446,108.0,99.0,1.14,12.2,0.314,0.679,0.5,14.0,0.533,101.28,100.0,0.554,1
799,NYK,21600800,10,5,14,-8,DEN,6,5,11,8,136.5,129.5,2.0,20.8,0.455,0.707,0.576,15.6,0.659,95.5,0.507,129.5,136.5,3.27,25.3,0.293,0.545,0.424,11.6,0.646,97.3,95.5,0.493,1
800,DET,21600801,8,3,15,-11,SAS,4,5,18,11,95.8,107.3,2.2,17.0,0.25,0.698,0.444,10.4,0.471,96.0,0.42,107.3,95.8,1.35,19.9,0.302,0.75,0.556,20.8,0.581,99.16,96.0,0.58,1
801,LAL,21600802,9,3,24,8,MIL,11,5,29,-8,120.8,114.0,1.32,18.6,,0.737,,18.8,0.675,100.5,0.515,114.0,120.8,1.35,19.8,0.263,,,20.0,0.636,104.52,100.5,0.485,0
802,GSW,21600803,14,13,26,15,MEM,6,4,28,-15,123.2,110.3,2.58,22.7,0.209,0.564,0.408,12.1,0.651,98.0,0.645,110.3,123.2,1.05,14.1,0.436,0.791,0.592,19.6,0.518,102.5,98.0,0.355,0
803,NOP,21600804,8,3,23,16,MIN,11,0,21,-16,108.2,123.2,1.69,16.8,0.265,,,13.3,0.552,98.5,0.41,123.2,108.2,1.29,20.0,,0.735,,21.2,0.702,98.48,98.5,0.59,0
804,WAS,21600805,8,4,13,5,IND,3,5,22,-5,109.2,115.5,2.64,20.9,0.313,0.698,0.515,11.2,0.543,97.5,0.47,115.5,109.2,2.64,20.5,0.302,0.688,0.485,11.3,0.553,98.9,97.5,0.53,0
805,ATL,21600806,6,5,17,-1,SAC,12,2,27,1,110.3,110.2,1.12,15.7,0.132,0.766,0.482,17.5,0.632,97.5,0.514,110.2,110.3,1.5,20.1,0.234,0.868,0.518,18.4,0.605,98.94,97.5,0.486,1
806,PHX,21600807,4,8,18,18,CHI,7,5,16,-18,103.2,123.7,1.82,15.8,0.32,0.633,0.475,11.7,0.507,93.5,0.429,123.7,103.2,2.78,18.6,0.367,0.68,0.525,9.7,0.571,95.7,93.5,0.571,0
807,LAC,21600808,3,6,21,5,CHA,6,4,20,-5,108.5,115.1,3.0,19.1,0.196,0.688,0.434,8.5,0.544,93.5,0.478,115.1,108.5,1.86,19.4,0.313,0.804,0.566,15.1,0.57,95.8,93.5,0.522,0
808,MIL,21600809,7,6,18,16,IND,2,6,25,-16,112.4,130.3,1.36,16.3,,0.738,,15.7,0.598,89.0,0.393,130.3,112.4,4.0,22.5,0.262,,,7.9,0.65,88.92,89.0,0.607,0
809,MIA,21600810,4,4,27,-8,PHI,15,8,21,8,107.9,114.7,0.75,11.3,0.354,0.75,0.56,19.8,0.56,101.5,0.411,114.7,107.9,2.7,19.3,0.25,0.646,0.44,9.8,0.57,104.02,101.5,0.589,1
810,CLE,21600811,9,3,16,16,DEN,8,4,22,-16,121.4,106.9,1.88,21.5,0.25,0.69,0.51,15.5,0.667,102.5,0.613,106.9,121.4,1.92,16.2,0.31,0.75,0.49,11.8,0.511,101.68,102.5,0.387,0
811,HOU,21600812,8,4,23,31,PHX,8,4,28,-31,124.3,95.3,1.29,18.0,0.367,0.695,0.546,19.6,0.651,107.0,0.678,95.3,124.3,1.05,13.8,0.305,0.633,0.454,17.8,0.484,109.8,107.0,0.322,0
812,GSW,21600813,10,3,22,16,OKC,7,8,23,-16,126.2,111.8,2.33,19.7,0.298,0.66,0.479,11.7,0.635,102.5,0.573,111.8,126.2,1.05,14.5,0.34,0.702,0.521,18.6,0.577,105.12,102.5,0.427,0
813,DAL,21600814,10,3,17,32,ORL,8,5,16,-32,117.9,84.2,2.29,22.9,0.326,0.774,0.566,14.7,0.598,95.0,0.69,84.2,117.9,1.07,13.2,0.226,0.674,0.434,15.8,0.445,94.78,95.0,0.31,0
814,UTA,21600815,9,2,19,-8,BOS,6,4,24,8,120.4,110.6,1.25,17.1,0.121,0.66,0.453,17.2,0.69,93.5,0.56,110.6,120.4,1.45,12.7,0.34,0.879,0.547,11.7,0.524,95.66,93.5,0.44,1
815,MIN,21600816,11,4,14,28,CHI,7,2,24,-28,92.7,121.9,1.22,17.0,0.255,0.692,0.444,18.8,0.496,96.0,0.297,121.9,92.7,1.8,20.1,0.308,0.745,0.556,15.6,0.633,98.08,96.0,0.703,0
816,NYK,21600817,5,8,19,4,SAS,11,1,16,-4,101.1,97.8,0.9,15.6,0.229,,,21.5,0.608,92.5,0.568,97.8,101.1,1.55,13.2,,0.771,,12.0,0.447,91.46,92.5,0.432,0
817,DET,21600818,8,5,18,1,TOR,4,5,18,-1,112.1,112.2,1.71,10.4,0.333,,,7.7,0.527,90.5,0.48,112.2,112.1,1.64,15.7,,0.667,,12.2,0.587,91.88,90.5,0.52,0
818,SAC,21600819,11,5,18,6,NOP,10,2,23,-6,99.0,102.9,1.28,17.4,0.18,0.767,0.452,18.0,0.543,101.0,0.427,102.9,99.0,1.15,17.3,0.233,0.82,0.548,19.6,0.584,102.56,101.0,0.573,0
819,OKC,21600820,10,2,22,-22,WAS,4,9,24,22,96.1,118.8,1.07,11.4,0.394,,,14.7,0.449,101.5,0.338,118.8,96.1,1.17,20.0,,0.606,,22.8,0.703,103.26,101.5,0.662,1
820,PHI,21600821,9,5,21,6,CHA,11,5,17,-6,97.1,104.0,1.27,15.4,,0.739,,14.7,0.553,101.5,0.458,104.0,97.1,1.26,17.6,0.261,,,18.8,0.562,102.46,101.5,0.542,0
821,BKN,21600822,8,0,24,-9,MEM,7,1,16,9,107.3,115.5,1.92,18.4,0.156,0.816,0.458,12.5,0.573,96.5,0.41,115.5,107.3,2.08,19.9,0.184,0.844,0.542,12.4,0.63,95.9,96.5,0.59,1
822,ORL,21600823,9,3,22,9,MIA,7,7,25,-9,104.9,112.6,0.93,11.3,,0.66,,14.7,0.564,102.5,0.442,112.6,104.9,1.29,13.4,0.34,,,13.6,0.564,102.82,102.5,0.558,0
823,MIL,21600824,9,2,17,13,DET,4,1,18,-13,98.9,112.1,1.0,14.1,0.326,,,18.9,0.515,90.5,0.389,112.1,98.9,2.36,21.1,,0.674,,12.1,0.593,91.7,90.5,0.611,0
824,IND,21600825,8,3,23,-4,SAS,7,4,22,4,110.4,115.8,1.91,17.0,0.156,0.673,0.426,11.5,0.581,95.5,0.477,115.8,110.4,1.64,14.1,0.327,0.844,0.574,11.6,0.556,97.04,95.5,0.523,1
825,BOS,21600826,5,3,25,13,DAL,7,2,16,-13,118.1,105.4,2.33,21.7,,0.826,,12.8,0.624,93.5,0.543,105.4,118.1,1.75,17.4,0.174,,,12.9,0.557,94.96,93.5,0.457,0
826,DEN,21600827,6,1,14,22,GSW,12,6,13,-22,128.2,106.8,1.55,22.5,0.366,0.894,0.648,21.4,0.694,103.0,0.567,106.8,128.2,2.78,19.0,0.106,0.634,0.352,8.7,0.563,102.88,103.0,0.433,0
827,UTA,21600828,5,4,11,-16,LAC,7,7,19,16,95.7,77.4,1.23,13.9,0.167,0.726,0.482,14.1,0.513,92.5,0.619,77.4,95.7,1.27,11.7,0.274,0.833,0.518,11.8,0.379,93.38,92.5,0.381,1
828,NOP,21600829,8,5,23,2,PHX,7,3,25,-2,108.9,108.0,1.19,14.8,0.238,0.6,0.443,15.8,0.589,100.5,0.569,108.0,108.9,0.74,10.3,0.4,0.762,0.557,19.0,0.521,106.98,100.5,0.431,0
829,ATL,21600830,9,11,23,5,POR,4,4,34,-5,103.8,97.2,2.22,15.0,0.179,,,8.6,0.523,96.0,0.624,97.2,103.8,1.29,14.4,,0.821,,15.9,0.456,97.41,96.0,0.376,0
830,TOR,21600831,9,1,26,-11,CHI,8,5,23,11,111.7,101.1,1.29,17.3,,0.705,,18.1,0.594,93.5,0.599,101.1,111.7,0.83,12.4,0.295,,,19.4,0.537,97.98,93.5,0.401,1
831,MIN,21600832,6,2,18,-8,CLE,3,4,18,8,123.4,114.9,2.7,20.3,0.261,0.771,0.521,10.6,0.606,94.0,0.518,114.9,123.4,2.45,20.4,0.229,0.739,0.479,11.7,0.572,97.02,94.0,0.482,1
832,SAC,21600833,9,3,12,1,LAL,10,3,21,-1,101.1,102.1,1.29,17.1,0.292,0.78,0.517,17.9,0.536,95.0,0.452,102.1,101.1,1.35,18.5,0.22,0.708,0.483,17.9,0.577,93.8,95.0,0.548,0
833,SAS,21600834,12,8,16,28,ORL,5,5,19,-28,85.9,116.3,0.88,12.9,,0.627,,18.5,0.468,92.0,0.29,116.3,85.9,1.92,18.5,0.373,,,14.1,0.55,97.86,92.0,0.71,0
834,CLE,21600835,6,2,19,9,IND,2,1,17,-9,124.2,115.6,2.88,19.0,0.256,0.702,0.489,8.8,0.625,90.5,0.526,115.6,124.2,2.5,22.4,0.298,0.744,0.511,13.3,0.564,90.26,90.5,0.474,0
835,BOS,21600836,13,4,18,8,PHI,16,5,23,-8,107.4,99.1,0.88,14.9,0.234,0.692,0.475,22.2,0.605,108.5,0.512,99.1,107.4,1.05,15.8,0.308,0.766,0.525,20.2,0.535,112.38,108.5,0.488,0
836,TOR,21600837,8,4,13,5,CHA,9,6,18,-5,91.4,94.7,1.17,17.7,,0.714,,19.4,0.532,94.0,0.511,94.7,91.4,1.19,14.9,0.286,,,16.8,0.487,96.66,94.0,0.489,0
837,BKN,21600838,7,8,21,-4,MIL,16,3,19,4,119.0,124.0,1.76,20.7,0.25,,,16.2,0.637,104.5,0.475,124.0,119.0,2.7,19.4,,0.75,,9.6,0.632,105.6,104.5,0.525,1
838,DAL,21600839,10,2,21,-7,DET,2,4,16,7,93.8,100.0,3.67,17.6,0.105,,,6.2,0.47,97.5,0.464,100.0,93.8,1.0,12.3,,0.895,,15.3,0.534,97.76,97.5,0.536,1
839,NOP,21600840,10,5,23,4,MEM,8,3,19,-4,95.8,102.2,1.47,16.1,0.383,0.878,0.584,15.8,0.455,94.0,0.461,102.2,95.8,1.5,15.7,0.122,0.617,0.416,12.9,0.561,97.34,94.0,0.539,0
840,MIA,21600841,3,7,20,8,HOU,6,1,23,-8,117.2,124.5,2.75,16.8,0.302,0.667,0.469,8.6,0.542,93.5,0.426,124.5,117.2,2.25,20.2,0.333,0.698,0.531,12.8,0.619,94.1,93.5,0.574,0
841,DEN,21600842,4,5,19,-13,MIN,12,4,15,13,100.0,112.0,1.67,17.6,0.322,,,15.2,0.486,99.5,0.398,112.0,100.0,2.86,16.0,,0.678,,7.0,0.57,99.62,99.5,0.602,1
842,POR,21600843,9,3,21,-23,UTA,9,5,17,23,92.6,116.8,0.82,11.8,0.22,0.767,0.473,17.9,0.501,95.0,0.358,116.8,92.6,1.36,15.3,0.233,0.78,0.527,14.7,0.609,95.96,95.0,0.642,1
843,LAL,21600844,9,3,27,-36,PHX,7,10,20,36,93.5,125.7,1.33,12.0,0.161,,,11.1,0.479,108.5,0.269,125.7,93.5,2.13,21.3,,0.839,,13.8,0.665,108.14,108.5,0.731,1
844,OKC,21600845,10,4,13,11,NYK,8,12,21,-11,106.1,116.0,1.27,15.1,0.174,,,15.2,0.57,99.5,0.453,116.0,106.1,1.75,15.6,,0.826,,12.0,0.571,101.4,99.5,0.547,0
845,LAC,21600846,18,3,17,15,ATL,5,1,13,-15,85.7,101.0,0.87,15.3,0.28,,,23.5,0.481,98.0,0.368,101.0,85.7,1.5,19.3,,0.72,,16.3,0.587,97.82,98.0,0.632,0
846,SAC,21600847,4,6,17,-23,GSW,10,10,16,23,114.7,90.5,4.0,24.0,,,,8.4,0.585,95.0,0.658,90.5,114.7,1.28,16.7,,,,18.9,0.446,98.86,95.0,0.342,1
847,WAS,21600848,5,3,19,13,IND,7,1,12,-13,107.7,122.0,1.75,17.4,0.209,0.767,0.488,13.2,0.557,91.0,0.475,122.0,107.7,2.09,18.6,0.233,0.791,0.512,12.1,0.619,93.76,91.0,0.525,0
848,BOS,21600849,2,4,18,-1,CHI,2,6,13,1,115.7,116.9,3.43,20.5,0.14,0.596,0.389,7.9,0.6,89.0,0.47,116.9,115.7,2.88,17.6,0.404,0.86,0.611,9.0,0.522,90.74,89.0,0.53,1
849,POR,21600850,8,7,25,9,ORL,8,4,21,-9,103.0,110.9,1.29,13.3,,0.659,,14.0,0.499,100.5,0.417,110.9,103.0,1.0,15.1,0.341,,,19.8,0.603,104.02,100.5,0.583,0
850,DET,21600851,5,2,17,6,CHA,5,7,15,-6,100.9,106.5,2.38,14.6,0.127,0.746,0.458,7.5,0.522,96.91,0.486,106.5,100.9,3.22,19.3,0.254,0.873,0.542,8.4,0.508,98.59,96.91,0.514,0
851,HOU,21600852,12,5,25,30,NOP,10,8,21,-30,121.7,95.2,1.65,19.1,0.3,0.74,0.52,16.0,0.635,105.0,0.603,95.2,121.7,1.2,17.0,0.26,0.7,0.48,19.2,0.508,106.5,105.0,0.398,0
852,NYK,21600853,4,7,19,-15,CLE,5,10,16,15,117.8,103.0,2.23,21.4,,0.639,,12.9,0.636,101.0,0.605,103.0,117.8,1.85,16.5,0.361,,,12.9,0.479,102.04,101.0,0.395,1
853,LAC,21600854,11,0,16,-10,GSW,11,11,27,10,116.0,106.6,1.48,21.5,,0.698,,19.8,0.665,106.0,0.611,106.6,116.0,1.53,15.6,0.302,,,14.2,0.517,108.86,106.0,0.389,1
854,SAC,21600855,8,4,16,16,DEN,10,2,18,-16,99.0,116.0,1.44,17.3,0.235,,,15.8,0.531,100.5,0.416,116.0,99.0,1.86,19.1,,0.765,,14.0,0.602,100.76,100.5,0.584,0
