,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,22100720,1610612744,Warriors,GSW,Golden State,240:00:00,127.6,131.3,92.1,92.9,35.5,38.4,0.633,2.21,21.4,0.318,0.78,0.583,13.736,14.1,0.625,0.651,1,0.195,100.92,99,82.5,99,0.684
1,22100720,1610612742,Mavericks,DAL,Dallas,240:00:00,92.1,92.9,127.6,131.3,-35.5,-38.4,0.531,1.55,13.4,0.22,0.682,0.417,11.009,11.1,0.407,0.465,1,0.2,100.92,99,82.5,99,0.316
0,22100721,1610612757,Trail Blazers,POR,Portland,240:00:00,105.1,104.9,107.2,107.9,-2.1,-3,0.703,1.86,18.2,0.31,0.74,0.509,13.752,13.7,0.479,0.52,1,0.2,101.72,101.5,84.58,102,0.461
1,22100721,1610612750,Timberwolves,MIN,Minnesota,240:00:00,107.2,107.9,105.1,104.9,2.1,3,0.583,1.24,15.7,0.26,0.69,0.491,16.726,16.8,0.524,0.57,1,0.195,101.72,101.5,84.58,101,0.539
0,22100722,1610612749,Bucks,MIL,Milwaukee,240:00:00,102.1,104.2,120.4,119.8,-18.3,-15.6,0.595,1.16,17.1,0.318,0.708,0.522,19.604,20,0.519,0.563,1,0.202,96.2,95.5,79.58,95,0.432
1,22100722,1610612739,Cavaliers,CLE,Cleveland,240:00:00,120.4,119.8,102.1,104.2,18.3,15.6,0.659,2.08,20.1,0.292,0.682,0.478,13.615,13.5,0.58,0.609,1,0.197,96.2,95.5,79.58,96,0.568
0,22100723,1610612754,Pacers,IND,Indiana,240:00:00,114.6,117.8,140.4,147.7,-25.8,-29.9,0.75,1.65,20.6,0.423,0.667,0.532,18.188,18.7,0.533,0.589,1,0.2,111.24,107,89.17,107,0.392
1,22100723,1610612766,Hornets,CHA,Charlotte,240:00:00,140.4,147.7,114.6,117.8,25.8,29.9,0.685,2.85,23.5,0.333,0.577,0.468,11.554,12.1,0.71,0.735,1,0.197,111.24,107,89.17,107,0.608
0,22100724,1610612753,Magic,ORL,Orlando,240:00:00,103.4,102,111.1,111,-7.8,-9,0.763,2.23,21.4,0.163,0.756,0.447,13.174,13,0.506,0.544,1,0.199,99.28,100,83.33,100,0.476
1,22100724,1610612746,Clippers,LAC,LA,240:00:00,111.1,111,103.4,102,7.8,9,0.556,1.33,15.6,0.244,0.837,0.553,15.018,15,0.537,0.598,1,0.202,99.28,100,83.33,100,0.524
0,22100725,1610612758,Kings,SAC,Sacramento,240:00:00,100.6,104,120.4,121,-19.8,-17,0.59,1.92,16.9,0.241,0.814,0.485,11.61,12,0.484,0.513,1,0.198,101.92,100,83.33,100,0.379
1,22100725,1610612737,Hawks,ATL,Atlanta,240:00:00,120.4,121,100.6,104,19.8,17,0.604,3.22,21.4,0.186,0.759,0.515,8.957,9,0.6,0.621,1,0.197,101.92,100,83.33,100,0.621
0,22100726,1610612761,Raptors,TOR,Toronto,240:00:00,125.9,131.7,91.9,97,34,34.7,0.686,2.69,22.3,0.396,0.611,0.505,12.301,12.9,0.606,0.612,1,0.194,105.62,100.5,83.75,101,0.683
1,22100726,1610612751,Nets,BKN,Brooklyn,240:00:00,91.9,97,125.9,131.7,-34,-34.7,0.697,1,16.1,0.389,0.604,0.495,21.789,23,0.453,0.502,1,0.199,105.62,100.5,83.75,100,0.318
0,22100727,1610612752,Knicks,NYK,New York,240:00:00,102.7,101.1,113.8,118.3,-11.1,-17.2,0.686,1.33,18.1,0.32,0.744,0.506,19.255,18.9,0.512,0.531,1,0.195,95.08,94,78.33,95,0.412
1,22100727,1610612748,Heat,MIA,Miami,240:00:00,113.8,118.3,102.7,101.1,11.1,17.2,0.811,1.5,22.4,0.256,0.68,0.494,20.687,21.5,0.608,0.657,1,0.193,95.08,94,78.33,93,0.588
0,22100728,1610612759,Spurs,SAS,San Antonio,240:00:00,107.5,111.1,115.2,116.8,-7.7,-5.7,0.698,2.31,20.6,0.346,0.63,0.48,12.7,13.1,0.505,0.537,1,0.201,102.4,100,83.33,99,0.468
1,22100728,1610612763,Grizzlies,MEM,Memphis,240:00:00,115.2,116.8,107.5,111.1,7.7,5.7,0.522,1.85,17.3,0.37,0.654,0.52,12.69,12.9,0.55,0.582,1,0.199,102.4,100,83.33,101,0.532
0,22100729,1610612740,Pelicans,NOP,New Orleans,240:00:00,101.4,101.9,110.5,112.6,-9,-10.7,0.657,1.77,16.4,0.327,0.714,0.495,12.558,12.6,0.417,0.502,1,0.203,104.26,103,85.83,103,0.456
1,22100729,1610612743,Nuggets,DEN,Denver,240:00:00,110.5,112.6,101.4,101.9,9,10.7,0.707,1.38,20.3,0.286,0.673,0.505,20,20.4,0.573,0.624,1,0.198,104.26,103,85.83,103,0.544
0,22100730,1610612760,Thunder,OKC,Oklahoma City,240:00:00,106.2,107.8,104.4,107.8,1.9,0.1,0.684,2.36,18.6,0.228,0.7,0.449,10.622,10.8,0.5,0.536,1,0.203,104.96,102.5,85.42,102,0.49
1,22100730,1610612741,Bulls,CHI,Chicago,240:00:00,104.4,107.8,106.2,107.8,-1.9,-0.1,0.756,1.63,21,0.3,0.772,0.551,17.864,18.4,0.545,0.57,1,0.194,104.96,102.5,85.42,103,0.51
0,22100731,1610612762,Jazz,UTA,Utah,240:00:00,99.9,104.3,111.8,112.9,-12,-8.6,0.588,1.25,16,0.28,0.727,0.489,16.474,17.2,0.506,0.544,1,0.194,95.5,93,77.5,93,0.425
1,22100731,1610612756,Suns,PHX,Phoenix,240:00:00,111.8,112.9,99.9,104.3,12,8.6,0.35,1.56,12,0.273,0.72,0.511,9.587,9.7,0.53,0.559,1,0.194,95.5,93,77.5,93,0.575
0,22100732,1610612757,Trail Blazers,POR,Portland,240:00:00,114.1,115.5,128.9,133.3,-14.7,-17.9,0.643,3,21.1,0.109,0.8,0.451,9.172,9.3,0.598,0.608,1,0.2,100.28,98,81.67,97,0.416
1,22100732,1610612742,Mavericks,DAL,Dallas,240:00:00,128.9,133.3,114.1,115.5,14.7,17.9,0.729,3.89,24.4,0.2,0.891,0.549,8.786,9.1,0.636,0.664,1,0.19,100.28,98,81.67,99,0.584
0,22100733,1610612755,76ers,PHI,Philadelphia,240:00:00,103.5,105,85.3,88.8,18.1,16.2,0.732,2,22.3,0.214,0.75,0.511,14.781,15,0.579,0.587,1,0.199,101.72,99,82.5,100,0.614
1,22100733,1610612747,Lakers,LAL,Los Angeles,240:00:00,85.3,88.8,103.5,105,-18.1,-16.2,0.528,1,14.6,0.25,0.786,0.489,18.635,19.4,0.443,0.473,1,0.196,101.72,99,82.5,98,0.386
0,22100734,1610612750,Timberwolves,MIN,Minnesota,240:00:00,108.6,111.7,123.7,119.2,-15.1,-7.6,0.524,2.44,16,0.255,0.762,0.474,8.5,8.7,0.495,0.538,1,0.2,103.06,103.5,86.25,103,0.458
1,22100734,1610612744,Warriors,GSW,Golden State,240:00:00,123.7,119.2,108.6,111.7,15.1,7.6,0.705,1.63,21.9,0.238,0.745,0.526,18.955,18.3,0.665,0.68,1,0.2,103.06,103.5,86.25,104,0.542
0,22100735,1610612747,Lakers,LAL,Los Angeles,240:00:00,113.9,117.5,121.5,121.9,-7.6,-4.3,0.5,2.71,14.5,0.293,0.733,0.485,6.994,7.2,0.5,0.542,1,0.196,98.2,96.5,80.42,97,0.445
1,22100735,1610612766,Hornets,CHA,Charlotte,240:00:00,121.5,121.9,113.9,117.5,7.6,4.3,0.581,2.08,18.9,0.267,0.707,0.515,12.458,12.5,0.584,0.614,1,0.198,98.2,96.5,80.42,96,0.555
0,22100736,1610612753,Magic,ORL,Orlando,240:00:00,115,117.8,103.7,102,11.3,15.8,0.683,1.65,20.1,0.286,0.732,0.541,16.435,16.8,0.566,0.63,1,0.196,101.36,101,84.17,101,0.601
1,22100736,1610612765,Pistons,DET,Detroit,240:00:00,103.7,102,115,117.8,-11.3,-15.8,0.719,2.3,16.9,0.268,0.714,0.459,10.073,9.9,0.425,0.499,1,0.201,101.36,101,84.17,101,0.399
0,22100737,1610612738,Celtics,BOS,Boston,240:00:00,92.1,93.9,107.1,110.2,-15,-16.3,0.5,0.83,11.5,0.321,0.731,0.519,18.022,18.4,0.39,0.47,1,0.195,100.34,98,81.67,98,0.386
1,22100737,1610612737,Hawks,ATL,Atlanta,240:00:00,107.1,110.2,92.1,93.9,15,16.3,0.463,1.58,14.8,0.269,0.679,0.481,11.905,12.2,0.528,0.552,1,0.199,100.34,98,81.67,98,0.614
0,22100738,1610612748,Heat,MIA,Miami,240:00:00,117.6,117.5,103.6,110.7,14.1,6.8,0.7,1.56,19.6,0.326,0.702,0.534,17.496,17.5,0.559,0.624,1,0.202,106.48,103,85.83,103,0.58
1,22100738,1610612746,Clippers,LAC,LA,240:00:00,103.6,110.7,117.6,117.5,-14.1,-6.8,0.537,1.69,15.6,0.298,0.674,0.466,11.81,12.6,0.495,0.537,1,0.198,106.48,103,85.83,103,0.42
0,22100739,1610612757,Trail Blazers,POR,Portland,240:00:00,124,122.5,103.2,107.8,20.9,14.7,0.435,1.33,16,0.103,0.767,0.451,14.881,14.7,0.673,0.696,1,0.195,103.72,102,85,102,0.555
1,22100739,1610612745,Rockets,HOU,Houston,240:00:00,103.2,107.8,124,122.5,-20.9,-14.7,0.658,1.32,18.3,0.233,0.897,0.549,17.817,18.6,0.544,0.594,1,0.193,103.72,102,85,102,0.445
0,22100740,1610612762,Jazz,UTA,Utah,240:00:00,107.7,110.1,119.5,117.8,-11.9,-7.7,0.541,1.11,15.1,0.245,0.744,0.466,17.78,18.2,0.535,0.578,1,0.194,100.4,100,83.33,99,0.419
1,22100740,1610612763,Grizzlies,MEM,Memphis,240:00:00,119.5,117.8,107.7,110.1,11.9,7.7,0.587,1.8,20.1,0.256,0.755,0.534,15.066,14.9,0.616,0.643,1,0.199,100.4,100,83.33,101,0.581
0,22100741,1610612760,Thunder,OKC,Oklahoma City,265:00:00,103.3,101.9,103,104.6,0.4,-2.8,0.512,1.57,15.9,0.2,0.586,0.398,13.148,13,0.526,0.537,1,0.199,97.92,97.81,81.51,108,0.479
1,22100741,1610612754,Pacers,IND,Indiana,265:00:00,103,104.6,103.3,101.9,-0.4,2.8,0.61,1.19,16.3,0.414,0.8,0.602,19.133,19.4,0.5,0.524,1,0.197,97.92,97.81,81.51,108,0.521
0,22100742,1610612759,Spurs,SAS,San Antonio,240:00:00,131.1,131,120.3,120.8,10.8,10.2,0.7,5,24.2,0.239,0.837,0.528,7.006,7,0.611,0.636,1,0.2,100.68,100.5,83.75,100,0.537
1,22100742,1610612741,Bulls,CHI,Chicago,240:00:00,120.3,120.8,131.1,131,-10.8,-10.2,0.478,3.67,17.3,0.163,0.761,0.472,5.915,5.9,0.568,0.613,1,0.201,100.68,100.5,83.75,101,0.463
0,22100743,1610612756,Suns,PHX,Phoenix,240:00:00,131,132.7,122.9,122.8,8.1,9.9,0.837,3,24.3,0.283,0.816,0.558,11.732,11.9,0.631,0.668,1,0.2,101.58,101,84.17,101,0.565
1,22100743,1610612750,Timberwolves,MIN,Minnesota,240:00:00,122.9,122.8,131,132.7,-8.1,-9.9,0.455,2.86,15.5,0.184,0.717,0.442,6.939,6.9,0.567,0.609,1,0.198,101.58,101,84.17,101,0.435
0,22100744,1610612752,Knicks,NYK,New York,240:00:00,108.7,106.9,117.5,121.8,-8.8,-14.9,0.538,1.5,16,0.24,0.706,0.475,14.096,13.9,0.548,0.561,1,0.201,101.98,101,84.17,101,0.42
1,22100744,1610612749,Bucks,MIL,Milwaukee,240:00:00,117.5,121.8,108.7,106.9,8.8,14.9,0.659,2.08,18.9,0.294,0.76,0.525,12.424,12.9,0.539,0.599,1,0.197,101.98,101,84.17,101,0.58
0,22100745,1610612740,Pelicans,NOP,New Orleans,240:00:00,98.9,101,112.8,110.3,-14,-9.3,0.611,1.47,17,0.245,0.825,0.506,15.287,15.6,0.488,0.526,1,0.196,96.48,96.5,80.42,96,0.422
1,22100745,1610612738,Celtics,BOS,Boston,240:00:00,112.8,110.3,98.9,101,14,9.3,0.721,2.07,23.5,0.175,0.755,0.494,15.816,15.5,0.617,0.623,1,0.198,96.48,96.5,80.42,97,0.578
0,22100746,1610612754,Pacers,IND,Indiana,240:00:00,102.8,106.1,132.4,134.7,-29.6,-28.6,0.625,2.27,18.2,0.296,0.74,0.51,10.772,11.1,0.489,0.519,1,0.2,100.9,98.5,82.08,99,0.385
1,22100746,1610612742,Mavericks,DAL,Dallas,240:00:00,132.4,134.7,102.8,106.1,29.6,28.6,0.608,6.2,21.9,0.26,0.704,0.49,5.016,5.1,0.615,0.625,1,0.199,100.9,98.5,82.08,98,0.615
0,22100747,1610612758,Kings,SAC,Sacramento,240:00:00,107.7,106.3,106.8,109.6,0.9,-3.3,0.667,1.85,18.8,0.271,0.872,0.54,13.859,13.7,0.512,0.556,1,0.202,95.12,94.5,78.75,95,0.486
1,22100747,1610612755,76ers,PHI,Philadelphia,240:00:00,106.8,109.6,107.7,106.3,-0.9,3.3,0.667,1.33,19.4,0.128,0.729,0.46,18.664,19.1,0.6,0.632,1,0.195,95.12,94.5,78.75,94,0.514
0,22100748,1610612761,Raptors,TOR,Toronto,315:00:00,103.4,106,96.9,100.8,6.5,5.1,0.511,1.41,15.4,0.311,0.609,0.469,14.176,14.5,0.514,0.54,1,0.2,92.85,89.9,74.92,117,0.549
1,22100748,1610612748,Heat,MIA,Miami,315:00:00,96.9,100.8,103.4,106,-6.5,-5.1,0.578,1.08,15.4,0.391,0.689,0.531,19.386,20.2,0.482,0.505,1,0.197,92.85,89.9,74.92,119,0.451
0,22100749,1610612764,Wizards,WAS,Washington,240:00:00,96.7,102.2,123.3,123.7,-26.6,-21.5,0.771,2.25,20.4,0.241,0.582,0.413,12.215,12.9,0.476,0.509,1,0.198,95.76,93,77.5,93,0.424
1,22100749,1610612763,Grizzlies,MEM,Memphis,240:00:00,123.3,123.7,96.7,102.2,26.6,21.5,0.522,2.67,17.4,0.418,0.759,0.587,9.648,9.7,0.525,0.546,1,0.2,95.76,93,77.5,93,0.576
0,22100750,1610612744,Warriors,GSW,Golden State,240:00:00,107.9,111.1,105.7,109.3,2.2,1.8,0.6,2,16.9,0.383,0.656,0.521,11.774,12.1,0.48,0.519,1,0.195,101.08,98,81.67,99,0.513
1,22100750,1610612751,Nets,BKN,Brooklyn,240:00:00,105.7,109.3,107.9,111.1,-2.2,-1.8,0.538,1.91,15.1,0.344,0.617,0.479,10.974,11.3,0.454,0.494,1,0.196,101.08,98,81.67,97,0.487
0,22100751,1610612747,Lakers,LAL,Los Angeles,240:00:00,116.2,118.6,126.4,125.2,-10.2,-6.6,0.617,2.23,20.8,0.191,0.767,0.467,12.486,12.7,0.626,0.623,1,0.198,103.1,102.5,85.42,102,0.444
1,22100751,1610612737,Hawks,ATL,Atlanta,240:00:00,126.4,125.2,116.2,118.6,10.2,6.6,0.633,2.58,22,0.233,0.809,0.533,11.755,11.7,0.643,0.658,1,0.2,103.1,102.5,85.42,103,0.556
0,22100752,1610612746,Clippers,LAC,LA,240:00:00,110.2,108.5,83.4,84.9,26.8,23.6,0.523,1.28,17.2,0.167,0.778,0.553,17.248,17,0.589,0.623,1,0.199,106.12,106,88.33,106,0.656
1,22100752,1610612766,Hornets,CHA,Charlotte,240:00:00,83.4,84.9,110.2,108.5,-26.8,-23.6,0.75,2.67,16.8,0.222,0.833,0.447,8.343,8.5,0.367,0.41,1,0.2,106.12,106,88.33,106,0.344
0,22100753,1610612757,Trail Blazers,POR,Portland,240:00:00,119.5,119.6,134.1,134,-14.6,-14.4,0.535,1.92,18.4,0.163,0.805,0.476,12.366,12.4,0.627,0.644,1,0.2,96.98,97,80.83,97,0.417
1,22100753,1610612741,Bulls,CHI,Chicago,240:00:00,134.1,134,119.5,119.6,14.6,14.4,0.72,5.14,25.5,0.195,0.837,0.524,7.222,7.2,0.628,0.664,1,0.196,96.98,97,80.83,97,0.583
0,22100754,1610612765,Pistons,DET,Detroit,240:00:00,121.1,123.7,111.7,112.9,9.4,10.8,0.619,2.89,19,0.365,0.708,0.53,9.474,9.7,0.516,0.564,1,0.198,94.5,93,77.5,93,0.549
1,22100754,1610612739,Cavaliers,CLE,Cleveland,240:00:00,111.7,112.9,121.1,123.7,-9.4,-10.8,0.658,1.92,19.1,0.292,0.635,0.47,13.83,14,0.543,0.565,1,0.194,94.5,93,77.5,93,0.451
0,22100755,1610612753,Magic,ORL,Orlando,240:00:00,112.2,113.4,108.1,110.2,4.1,3.2,0.605,1.63,19.5,0.25,0.75,0.5,16.32,16.5,0.577,0.604,1,0.2,98.98,97.5,81.25,97,0.524
1,22100755,1610612742,Mavericks,DAL,Dallas,240:00:00,108.1,110.2,112.2,113.4,-4.1,-3.2,0.564,1.22,17.1,0.25,0.75,0.5,18.014,18.4,0.58,0.607,1,0.2,98.98,97.5,81.25,98,0.476
0,22100756,1610612749,Bucks,MIL,Milwaukee,240:00:00,103.4,103.1,141.1,140.2,-37.6,-37.1,0.622,1.53,18.3,0.163,0.8,0.449,15.515,15.5,0.538,0.57,1,0.199,96.54,97,80.83,97,0.354
1,22100756,1610612743,Nuggets,DEN,Denver,240:00:00,141.1,140.2,103.4,103.1,37.6,37.1,0.736,3.9,27.6,0.2,0.837,0.551,10.373,10.3,0.733,0.736,1,0.197,96.54,97,80.83,97,0.646
0,22100757,1610612762,Jazz,UTA,Utah,240:00:00,104.7,103.9,122.4,124.8,-17.7,-20.8,0.605,1.15,17.3,0.261,0.714,0.477,19.755,19.6,0.562,0.587,1,0.198,102.08,101.5,84.58,102,0.372
1,22100757,1610612750,Timberwolves,MIN,Minnesota,240:00:00,122.4,124.8,104.7,103.9,17.7,20.8,0.714,2.19,23.7,0.286,0.739,0.523,15.546,15.8,0.624,0.65,1,0.198,102.08,101.5,84.58,101,0.628
0,22100758,1610612759,Spurs,SAS,San Antonio,240:00:00,106.3,112.2,115.8,116.2,-9.6,-3.9,0.6,2.45,19.1,0.291,0.694,0.481,10.626,11.2,0.515,0.531,1,0.197,101.4,98.5,82.08,98,0.45
1,22100758,1610612756,Suns,PHX,Phoenix,240:00:00,115.8,116.2,106.3,112.2,9.6,3.9,0.646,3.88,21.9,0.306,0.709,0.519,8.058,8.1,0.552,0.562,1,0.201,101.4,98.5,82.08,99,0.55
0,22100759,1610612740,Pelicans,NOP,New Orleans,240:00:00,98.6,101.1,99.8,102.2,-1.2,-1.1,0.788,2,19.5,0.365,0.755,0.554,14.248,14.6,0.424,0.478,1,0.201,92.2,90,75,89,0.497
1,22100759,1610612739,Cavaliers,CLE,Cleveland,240:00:00,99.8,102.2,98.6,101.1,1.2,1.1,0.722,2.6,20.6,0.245,0.635,0.446,10.734,11,0.482,0.516,1,0.198,92.2,90,75,91,0.503
0,22100760,1610612746,Clippers,LAC,LA,240:00:00,114,116,120.5,122,-6.4,-6,0.556,2.5,18.3,0.226,0.702,0.45,9.831,10,0.547,0.57,1,0.195,101.5,100,83.33,100,0.455
1,22100760,1610612754,Pacers,IND,Indiana,240:00:00,120.5,122,114,116,6.4,6,0.62,2.58,21.6,0.298,0.774,0.55,11.848,12,0.6,0.608,1,0.198,101.5,100,83.33,100,0.545
0,22100761,1610612755,76ers,PHI,Philadelphia,265:00:00,107.4,111.9,105,108.2,2.4,3.7,0.612,1.43,19,0.346,0.683,0.527,18.486,19.3,0.545,0.572,1,0.197,102.76,99.17,82.64,109,0.522
1,22100761,1610612763,Grizzlies,MEM,Memphis,265:00:00,105,108.2,107.4,111.9,-2.4,-3.7,0.383,1.29,12.3,0.317,0.654,0.473,12.354,12.7,0.49,0.52,1,0.196,102.76,99.17,82.64,110,0.478
0,22100762,1610612748,Heat,MIA,Miami,240:00:00,91.6,95.8,125.9,125.8,-34.3,-29.9,0.735,1.32,18.5,0.278,0.721,0.474,18.924,19.8,0.489,0.503,1,0.197,98.64,96.5,80.42,96,0.327
1,22100762,1610612738,Celtics,BOS,Boston,240:00:00,125.9,125.8,91.6,95.8,34.3,29.9,0.545,2.4,18.5,0.279,0.722,0.526,10.322,10.3,0.619,0.636,1,0.2,98.64,96.5,80.42,97,0.673
0,22100763,1610612758,Kings,SAC,Sacramento,240:00:00,93.5,96,114,116,-20.5,-20,0.649,1.5,17.7,0.236,0.738,0.454,15.582,16,0.494,0.502,1,0.199,102.22,100,83.33,100,0.346
1,22100763,1610612752,Knicks,NYK,New York,240:00:00,114,116,93.5,96,20.5,20,0.625,1.47,18.6,0.262,0.764,0.546,16.706,17,0.581,0.625,1,0.199,102.22,100,83.33,100,0.654
0,22100764,1610612745,Rockets,HOU,Houston,240:00:00,103.1,111.3,124.3,124.5,-21.2,-13.1,0.694,1.47,18,0.321,0.763,0.505,16.228,17.5,0.524,0.558,1,0.199,101.44,97.5,81.25,97,0.401
1,22100764,1610612744,Warriors,GSW,Golden State,240:00:00,124.3,124.5,103.1,111.3,21.2,13.1,0.535,1.53,18,0.237,0.679,0.495,15.287,15.3,0.644,0.677,1,0.196,101.44,97.5,81.25,98,0.599
0,22100765,1610612757,Trail Blazers,POR,Portland,240:00:00,86.6,86.2,102.6,104.3,-16,-18.1,0.529,1.2,15.3,0.128,0.712,0.434,16.039,16,0.463,0.479,1,0.197,94.5,94,78.33,94,0.401
1,22100765,1610612760,Thunder,OKC,Oklahoma City,240:00:00,102.6,104.3,86.6,86.2,16,18.1,0.629,1.69,17.1,0.288,0.872,0.566,13.615,13.8,0.477,0.524,1,0.199,94.5,94,78.33,94,0.599
0,22100766,1610612740,Pelicans,NOP,New Orleans,240:00:00,108.5,112.1,97.9,104.1,10.6,8,0.615,1.41,16.9,0.434,0.756,0.582,16.615,17.2,0.483,0.548,1,0.196,102.74,98,81.67,99,0.571
1,22100766,1610612765,Pistons,DET,Detroit,240:00:00,97.9,104.1,108.5,112.1,-10.6,-8,0.512,1.11,16.1,0.244,0.566,0.418,18.418,19.6,0.536,0.56,1,0.196,102.74,98,81.67,97,0.429
0,22100767,1610612761,Raptors,TOR,Toronto,240:00:00,107.6,108.2,102,102,5.6,6.1,0.553,2.63,16.7,0.167,0.844,0.475,8.123,8.2,0.528,0.549,1,0.201,98.26,98,81.67,98,0.5
1,22100767,1610612737,Hawks,ATL,Atlanta,240:00:00,102,102,107.6,108.2,-5.6,-6.1,0.757,1.87,21.4,0.156,0.833,0.525,15.3,15.3,0.531,0.568,1,0.2,98.26,98,81.67,98,0.5
0,22100768,1610612764,Wizards,WAS,Washington,240:00:00,102.3,105.4,115.5,119.1,-13.2,-13.8,0.611,1.83,17.6,0.204,0.717,0.453,12.526,12.9,0.512,0.54,1,0.198,96.38,93.5,77.92,93,0.423
1,22100768,1610612749,Bucks,MIL,Milwaukee,240:00:00,115.5,119.1,102.3,105.4,13.2,13.8,0.565,2.89,19.9,0.283,0.796,0.547,9.282,9.6,0.565,0.584,1,0.198,96.38,93.5,77.92,94,0.577
0,22100769,1610612753,Magic,ORL,Orlando,240:00:00,110.7,115,123.8,126,-13.1,-11,0.717,3.67,23.6,0.17,0.708,0.442,8.667,9,0.57,0.588,1,0.198,102.8,100,83.33,100,0.475
1,22100769,1610612741,Bulls,CHI,Chicago,240:00:00,123.8,126,110.7,115,13.1,11,0.543,2.5,18.1,0.292,0.83,0.558,9.827,10,0.572,0.613,1,0.197,102.8,100,83.33,100,0.525
0,22100770,1610612750,Timberwolves,MIN,Minnesota,240:00:00,128.7,127.5,111.3,113.9,17.4,13.6,0.761,3.5,23.5,0.288,0.774,0.533,9.901,9.8,0.597,0.625,1,0.2,102.16,101.5,84.58,102,0.56
1,22100770,1610612743,Nuggets,DEN,Denver,240:00:00,111.3,113.9,128.7,127.5,-17.4,-13.6,0.711,2.25,19.2,0.226,0.712,0.467,11.614,11.9,0.506,0.568,1,0.198,102.16,101.5,84.58,101,0.44
0,22100771,1610612759,Spurs,SAS,San Antonio,240:00:00,120.6,120,118.2,122.8,2.4,-2.8,0.717,2.36,24,0.15,0.585,0.398,14.073,14,0.651,0.663,1,0.201,102.2,100.5,83.75,100,0.508
1,22100771,1610612744,Warriors,GSW,Golden State,240:00:00,118.2,122.8,120.6,120,-2.4,2.8,0.698,1.88,20,0.415,0.85,0.602,15.25,15.8,0.552,0.597,1,0.197,102.2,100.5,83.75,101,0.492
0,22100772,1610612756,Suns,PHX,Phoenix,240:00:00,122.7,123.5,115.3,114.4,7.3,9,0.619,1.63,19.8,0.222,0.786,0.526,16.221,16.3,0.625,0.675,1,0.193,97.44,97.5,81.25,98,0.571
1,22100772,1610612751,Nets,BKN,Brooklyn,240:00:00,115.3,114.4,122.7,123.5,-7.3,-9,0.625,2.08,19.6,0.214,0.778,0.474,12.469,12.4,0.593,0.615,1,0.2,97.44,97.5,81.25,97,0.429
0,22100773,1610612753,Magic,ORL,Orlando,240:00:00,108.7,111.2,108.1,109.3,0.6,2,0.69,2.42,19.7,0.204,0.821,0.518,10.965,11.2,0.5,0.559,1,0.198,109.28,107.5,89.58,107,0.521
1,22100773,1610612754,Pacers,IND,Indiana,240:00:00,108.1,109.3,108.7,111.2,-0.6,-2,0.568,3.13,17.7,0.179,0.796,0.482,7.331,7.4,0.52,0.546,1,0.198,109.28,107.5,89.58,108,0.479
0,22100774,1610612764,Wizards,WAS,Washington,240:00:00,113.5,117.8,113.5,113.2,0,4.6,0.61,2.5,18.7,0.365,0.765,0.563,10.711,11.1,0.506,0.539,1,0.196,92.04,90.5,75.42,90,0.534
1,22100774,1610612755,76ers,PHI,Philadelphia,240:00:00,113.5,113.2,113.5,117.8,0,-4.6,0.561,5.75,18.6,0.235,0.635,0.437,4.409,4.4,0.511,0.532,1,0.199,92.04,90.5,75.42,91,0.466
0,22100775,1610612766,Hornets,CHA,Charlotte,240:00:00,106.1,104.9,110.3,113,-4.2,-8.1,0.486,1.13,13.5,0.315,0.78,0.516,15.86,15.7,0.494,0.541,1,0.2,101.68,101,84.17,102,0.433
1,22100775,1610612738,Celtics,BOS,Boston,240:00:00,110.3,113,106.1,104.9,4.2,8.1,0.738,1.63,22.2,0.22,0.685,0.484,18.54,19,0.598,0.631,1,0.199,101.68,101,84.17,100,0.567
0,22100776,1610612752,Knicks,NYK,New York,240:00:00,106.5,104.9,111,116.5,-4.5,-11.7,0.605,1.53,16.7,0.245,0.627,0.446,14.787,14.6,0.5,0.543,1,0.199,104.78,103,85.83,103,0.45
1,22100776,1610612763,Grizzlies,MEM,Memphis,240:00:00,111,116.5,106.5,104.9,4.5,11.7,0.682,2.73,19.6,0.373,0.755,0.554,10.174,10.7,0.51,0.535,1,0.197,104.78,103,85.83,103,0.55
0,22100777,1610612745,Rockets,HOU,Houston,240:00:00,114.4,117.3,105.2,108.3,9.2,9,0.641,2.08,18.7,0.235,0.66,0.439,11.938,12.2,0.561,0.596,1,0.197,99.7,97,80.83,98,0.549
1,22100777,1610612739,Cavaliers,CLE,Cleveland,240:00:00,105.2,108.3,114.4,117.3,-9.2,-9,0.561,1.21,17.2,0.34,0.765,0.561,19.215,19.8,0.556,0.566,1,0.197,99.7,97,80.83,96,0.451
0,22100778,1610612760,Thunder,OKC,Oklahoma City,265:00:00,116.5,117.6,110.3,114,6.3,3.6,0.61,1.25,17.6,0.426,0.679,0.56,19.417,19.6,0.576,0.619,1,0.198,93.46,91.47,76.23,102,0.527
